food,raw_score,count,weighted_ctr
0000962.jpg,8.911079333626791,15,0.5940719555751194
0000963.jpg,1.8775532229129812,15,0.1251702148608654
0000966.jpg,12.40803743349516,19,0.6530546017629032
0000968.jpg,7.793895364600766,13,0.5995304126615973
0000972.jpg,9.023812783729394,19,0.47493751493312597
0000974.jpg,4.627795707142316,9,0.514199523015813
0000976.jpg,7.373672765120664,17,0.43374545677180376
0000978.jpg,4.523656119156782,9,0.5026284576840869
0000979.jpg,1.9415518734091388,14,0.13868227667208136
0000981.jpg,5.966897222816047,9,0.6629885803128941
0000982.jpg,7.006500240163175,21,0.3336428685791988
0000986.jpg,4.865959842290236,10,0.4865959842290236
0000989.jpg,5.182675325251897,15,0.34551168835012647
0000993.jpg,11.545186280496324,18,0.6413992378053514
0000994.jpg,9.547903549502564,15,0.6365269033001709
0000995.jpg,9.64709346759737,14,0.6890781048283836
0000997.jpg,10.968476680409418,16,0.6855297925255887
0000999.jpg,10.315509084807744,18,0.5730838380448746
