"image","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"0000061.jpg",-0.777936053433749,0.129466441997344,0.061800032363886,0.136138036497761,0.22508847930387,-0.0103266751718753,-0.173764491725408,0.113178369845886,-0.105429814859865,-0.0229999272846978
"0000063.jpg",-0.888290173886409,0.23542095497292,0.0445680663583215,0.0433813065538031,0.000525890278259104,-0.00139542016469063,0.00527969429833137,0.142577545665988,-0.0495612804079509,0.0924274514276022
"0000064.jpg",-0.762660032258141,0.0282541387101099,0.0241551793534812,0.0127588739507239,-0.0650469021288272,-0.0488357727931333,0.00412028909469417,0.151300138272176,-0.214665703637473,-0.0487049707202794
"0000065.jpg",-0.669809609070822,-0.208040383724012,-0.237467765016255,0.0504922086166838,0.100139347124822,-0.117691435781725,0.0911946487952408,-0.167574816594919,0.154523416476917,0.0700335678511466
"0000067.jpg",-0.74172188633148,-0.431702768524017,-0.157293590538229,0.0336008086334523,0.139594312469982,0.0122083988988356,0.0886543272364824,-0.0321821217205865,-0.0560580074222521,0.00915815023417092
"0000070.jpg",-0.736208735066769,-0.190023495199117,0.0402222235884741,0.107337384043427,-0.0641475453885141,0.00209542809888985,-0.023403665185795,-0.0655555850636962,0.0593310133090701,-0.0531209234169481
"0000074.jpg",-0.700876530844958,0.0685610591137205,-0.0427098637347359,0.00614801597655355,-0.0744785240475601,-0.028908190618373,-0.0289511211821789,0.0395143070790722,-0.183883859254878,0.0490411003228452
"0000075.jpg",-0.785750910061487,-0.35185193712447,-0.192331768929276,0.00409895508394732,0.0557456475798263,0.106513283131421,-0.0688333335193884,-0.0744741110701038,0.150060476681452,0.0426482207119206
"0000079.jpg",-0.740359733414365,0.192111098009198,0.0794138499573398,0.0161822269446209,-0.105481638703004,-0.0378941021884638,0.00949719489349823,0.0111059550764049,-0.177408027322014,-0.0185457405936695
"0000080.jpg",-0.719713693962114,0.159839202926426,0.0595446287133558,0.075056985113688,-0.181886114534092,-0.0621951889647208,0.00567364716540436,0.107774029448607,-0.180696024537744,0.0716553708311705
"0000083.jpg",-0.852639423828022,0.236231731051156,-0.0752206413526581,0.164442795048459,0.126660509962282,0.0420509910923863,-0.0210362671890336,-0.116813061453108,0.0390819785359937,-0.135633443053766
"0000085.jpg",-0.69948593684986,-0.341455242805679,-0.214135576869065,0.0458690627565887,0.0050027092977366,-0.00603825374992255,-0.117330419596387,-0.0207392623741638,0.0089323625001437,0.0618031487537738
"0000087.jpg",-0.839508941333494,0.102952626288909,0.113612471064537,0.0541846305818907,-0.145562994589974,-0.079538626245583,0.122542020190853,0.119772062612291,-0.15051154043396,-0.0616552878216583
"0000088.jpg",-0.654610015186202,-0.290902669409627,0.101633049657299,0.00403466475888891,0.0313056211550524,-0.217569425665313,0.0583960866856854,0.101665214454965,0.0777893196463348,0.000540662051710591
"0000090.jpg",-0.822981330585402,-0.0386618965191769,0.100899479602114,0.151418710380301,0.0764403985032264,0.0285572274210127,-0.0488620121792285,-0.0607613562875453,0.0200124790827091,-0.0671806214737675
"0000091.jpg",-0.88265702688448,0.22049739666482,-0.210705073421074,-0.0128943804202834,-0.0138367240007239,0.153909324942319,0.00750327050140898,0.0137605966903963,-0.018583756565342,-0.0807926923865127
"0000092.jpg",-0.664349569502642,-0.336583918624489,0.225700593463087,-0.128533984157804,0.150937007283946,-0.00850418694422176,0.0345697510162688,0.124156117821086,-0.183506808088694,-0.155945094539763
"0000093.jpg",-0.76333310551278,-0.434067940215141,0.323141711028465,-0.106284027356855,0.0207728885815647,0.222718030446534,0.0980623195752436,-0.00143386018120759,-0.0408842046615864,-0.00634566534041285
"0000094.jpg",-0.764828600988565,-0.371579469289466,-0.304117878452481,0.0849669581825638,0.00729372824801902,-0.0322347638532577,-0.0266111967901951,-0.149275586558816,-0.0135222473080053,0.0758588319710403
"0000095.jpg",-0.781907773839484,-0.400334966610167,-0.340523526069458,0.114958295398405,0.0289695123931797,-0.00345215864075758,-0.066887134832471,-0.171455424333494,-0.0477032462832421,0.0802481448240319
"0000096.jpg",-0.91168990448229,-0.1318750893379,-0.0520614306895684,-0.0208347762130462,-0.196687888410351,-0.10353199879473,-0.159440777762763,0.0312142544088052,0.0948698798869931,0.0754852418083837
"0000098.jpg",-0.898623910090431,0.260392055011612,-0.0652522164678145,0.0940977200567415,-0.121739601384382,0.0387431213850837,0.0181928814044642,0.0946585712061921,-0.105603353048477,0.0895025543456039
"0000101.jpg",-0.675738383623494,-0.26841820258322,-0.356547427117217,0.0942409566159018,0.0613895026007656,-0.103431276175699,-0.0515080835862726,-0.196709315583517,-0.0276379202766041,0.119617712457081
"0000102.jpg",-0.778109204432518,-0.219028618992405,-0.0426235671437993,0.110609574358694,-0.118815571183615,-0.0407138569718057,-0.0726285935806963,0.172663471544319,0.057194320216966,-0.0333922342014997
"0000103.jpg",-0.908207783504753,0.137681786610696,-0.00469746091703304,0.064192594916475,-0.0159889389028846,0.100530128206009,-0.0558643840757163,0.0372208713056468,-0.00439102240462382,-0.0948436158215194
"0000104.jpg",-0.872663754844291,0.181928770541661,0.0585278543952102,0.198101200115798,0.170106324426869,-0.0104387722044073,0.0120614945490708,-0.049549739081931,0.0624880747384052,-0.138982905032923
"0000105.jpg",-0.81394535757169,0.177212693083915,0.210635180395407,0.22533735893023,0.185789439203156,0.00614251631598103,-0.0602748789779656,-0.181957734851091,0.0742744736232523,-0.0546872595950095
"0000109.jpg",-0.85968704116067,0.241832762119344,-0.134963159602925,-0.14347334456868,0.119626006372677,0.0711396491526168,0.0428681906495889,0.0491001766828119,-0.0110488350785942,0.0633343369733696
"0000110.jpg",-0.784719554032778,-0.433625137333696,-0.141978794463294,0.127895187451273,0.0970892973422771,-0.111242650613933,0.214776330324729,0.179552889634473,-0.0269522708522738,0.0452345513640757
"0000111.jpg",-0.789567426423858,0.133319479636592,-0.0124394438480727,-0.0983899099136359,0.0235254620914696,-0.0733966928187932,-0.00949654597279219,0.132303633385856,-0.203596497567858,0.0656238082906857
"0000112.jpg",-0.843938192086107,0.110476082490671,-0.0955045672994718,-0.144005502207539,0.101423979618568,-0.0556489602820623,0.0604186762757849,0.0467172260427803,-0.144396202501058,-0.0245114589914945
"0000113.jpg",-0.867331294848819,0.0715928605874854,-0.0351639399289533,0.156477309047129,-0.110129882935104,-0.0164686293093786,0.0203443457739545,-0.0100403502732103,-0.126588052050413,-0.11727976597431
"0000114.jpg",-0.763549342347156,-0.435757405396031,0.133203969389816,-0.0774308766584944,-0.052792232130537,-0.0679199665188591,-0.111030778075693,0.216078244638155,0.0139107526720875,-0.0822255496338732
"0000115.jpg",-0.862381306666351,0.178945253147929,-0.118070206739346,0.0927355089892918,-0.148197416109151,0.0266976558213398,-0.0807770870630413,0.0955065075409327,-0.122236203122687,0.0521346494620908
"0000116.jpg",-0.777464410190356,-0.358411862170761,-0.315993405391742,0.10196976950671,0.0434636999591946,-0.0359609029937559,-0.00516825690933911,-0.152844193020326,-0.0343345872914468,0.085570546239066
"0000117.jpg",-0.798529085611055,-0.340344061453415,-0.337102110461962,0.150231075857493,0.115496090252635,-0.10752387975376,0.134697515804558,0.104513275901154,-0.0201916345432438,-0.0181984120242408
"0000119.jpg",-0.817984533534639,-0.00104350861707303,-0.0268054319449351,0.0324343430620179,0.00466611553087664,0.0456220851314922,0.0245424961099121,0.0416253872071323,-0.15117409484646,-0.0903180300091192
"0000120.jpg",-0.76488338293002,0.0617688152635725,-0.284456351271513,0.0497895212526817,-0.0075773272600173,0.13851742331904,-0.0500705613438854,-0.0789840387680648,0.0338503673888127,0.0542997720196072
"0000122.jpg",-0.803279891293245,-0.433475143613178,-0.103121481297666,-0.0382775198343989,-0.0044801279179363,-0.0992175131446176,-0.115640303099752,0.0286847891223192,0.0468144346691971,-0.0491764838463229
"0000126.jpg",-0.696343241464369,-0.243523220401762,-0.230521809435083,0.0580194697774534,0.0337187773352641,-0.0686076692758733,-0.0554666708495335,-0.26981601113944,0.0356010973376375,0.133738082793881
"0000127.jpg",-0.893139500352865,0.0791315876843866,0.0966182281935775,0.210495170371705,0.0960758185845884,-0.0198027474323898,-0.0452272698486373,-0.0113341569222026,-0.0586612495738752,-0.132635314650567
"0000129.jpg",-0.730100482971437,-0.395029412982444,0.115649798836918,-0.0613027902681275,0.183217535775357,-0.00944079151373414,0.102131225333137,0.0660795096557039,0.00997065427431664,-0.00580612029606455
"0000130.jpg",-0.889578124365933,0.0781101896348147,-0.234591947970189,-0.0295819839073872,0.0609714244311181,-0.0559293929320997,0.0358534515825401,0.0545499668717227,-0.0959017171759579,-0.0451259769394896
"0000134.jpg",-0.795851724349719,0.123702065411803,0.0262198129398496,-0.393409603624046,0.0468665652232271,-0.205288537610281,-0.0425076407771655,-0.0239982201488706,0.0458424364243724,0.0427596196170891
"0000136.jpg",-0.791072874911834,-0.402262968275525,0.24879163721196,-0.0352252621412005,0.0309477227672572,0.126680421314013,0.0698854810805053,0.0569345040277195,-0.0455036415743425,0.000492472428732627
"0000138.jpg",-0.684460118655913,-0.386103106262612,0.183737615866267,-0.163509804268526,0.148194395176424,0.0501438408125058,-0.0288514817115535,0.0791465995211353,-0.183616816145277,-0.173640307687034
"0000139.jpg",-0.747575316195758,-0.041664899823337,0.0276028550418266,-0.0177558900270346,0.158903603909476,-0.0343656559125354,0.0836355301136515,0.176840496432057,-0.0458332514936771,-0.0116013783598827
"0000141.jpg",-0.837115702559956,-0.165161043319969,-0.0512845339288946,0.138780226781557,-0.0783467994438222,-0.0496622823240058,-0.126620491200908,0.107491531459888,0.0597176908216069,-0.0551094169234131
"0000142.jpg",-0.850741334839788,-0.0159182628192333,-0.315935769842318,0.0111989161454957,0.0398636004062353,0.0240581402047144,0.0867765149731408,-0.0647002495385487,0.0364650316752131,-0.0216903232589482
"0000143.jpg",-0.534355890550774,-0.367641931339186,-0.00552690778851321,0.13842903521233,0.00911556073984116,-0.198994115688531,0.215965853960705,0.205326380621675,0.0398122935504145,0.0150008496991793
"0000144.jpg",-0.698154529647575,-0.399348020244243,0.295409317778882,-0.09534191767295,0.0539449605809966,0.222893509949503,0.158404010655162,0.0137129594132658,-0.00632491990951877,0.134505687324691
"0000146.jpg",-0.879302589298725,-0.136486514738919,0.160872601464022,0.0312428823674239,-0.193684346311654,-0.0814725687663515,-0.123433554699477,-0.00443481014030686,0.207443840189837,0.0128828104056925
"0000147.jpg",-0.814723559876247,0.0865273449959323,0.0441069356790655,-0.00823341511166823,-0.0674232552482795,-0.0657339082897041,0.0454775884489795,0.0516186922915595,-0.172360124766907,-0.0229160735654367
"0000149.jpg",-0.728959157290363,0.140283743720385,0.106112589183447,0.0740992129383103,-0.187013354618146,-0.0285008105891768,0.013090550739641,0.0669404284263317,-0.0583619133577429,0.0306165814108955
"0000152.jpg",-0.86836566614583,-0.257280725815978,-0.0461750161300517,0.105930320400797,-0.0843804100281534,-0.117922651368576,-0.118176463443121,0.00274194609217438,0.0137913784746448,-0.0396330409203391
"0000153.jpg",-0.735649563311292,0.163075229739934,0.0775815897197961,0.0621624514425319,-0.128286889596325,-0.0874675678950712,0.0297254668287057,0.0806296264647878,-0.184176686154291,0.0479853094760687
"0000154.jpg",-0.747371958372912,-0.143141297912909,0.0892526054720552,-0.163340144331671,-0.120587731477829,-0.155848128324504,-0.0942444978320471,-0.0196265861769281,0.252215406261819,0.123353573608388
"0000156.jpg",-0.647716387591994,-0.189102317926331,-0.0261986363041748,-0.0462210834413105,0.0632379269015577,0.0213356794300773,0.178761294654105,-0.0151775946898671,0.124001935527548,-0.000672320906460161
"0000157.jpg",-0.886721972232061,0.117271109133755,0.00759039079771927,0.0691546758213785,-0.0452917667367045,-0.0748969705144269,0.0310355205739769,-0.00645553081817524,-0.160370798508752,-0.00564362414524005
"0000159.jpg",-0.639844799220585,-0.355623459106343,0.0997491120893425,0.109478451072043,0.00138987897964661,-0.132346754674873,0.168783907289046,0.190803153750088,-0.0300819149093774,-0.0112231532634487
"0000160.jpg",-0.6642538305727,-0.352985966706776,-0.157786934126832,-0.0307905937696233,0.0255330947472972,0.00889784763949579,-0.0351021573462635,-0.0586886558959542,-0.010562054922904,0.0535481525239771
"0000162.jpg",-0.819606579661187,-0.367939020025303,-0.137790097422845,0.0557711035535108,0.00391723670377977,-0.0212920243468435,-0.0688967432922187,0.0261905802821525,0.122431345353629,0.00894074004198366
"0000165.jpg",-0.853397848512666,0.00894556179312465,-0.243979421188814,0.0469021277965938,0.0660079448605404,0.156433623176302,0.0431295895966343,-0.0348759707943824,0.081945230416874,-0.0643498714075828
"0000166.jpg",-0.534355890550774,-0.367641931339186,-0.00552690778851321,0.13842903521233,0.00911556073984116,-0.198994115688531,0.215965853960705,0.205326380621675,0.0398122935504145,0.0150008496991793
"0000167.jpg",-0.825083999798631,0.135685921584902,0.10636668667644,0.195514525823198,-0.160467833027544,-0.0656805206538146,-0.00599402366249656,0.0387795672851694,-0.0229577057658485,0.0501723772391052
"0000168.jpg",-0.905037528935292,0.229122212827528,-0.0697811295911667,0.104903542373244,-0.057967534202042,0.0202023397397176,-0.000382707047352177,0.106117083938936,-0.0236282199287404,0.0243287421905588
"0000170.jpg",-0.838865934534109,0.1505800628586,-0.0461181714783049,-0.137321181479968,0.136547415682364,-0.0643863915792565,0.0791845805677784,0.0722811592126808,-0.119189139303931,0.00222139512211189
"0000171.jpg",-0.903661677035242,0.0799772848788616,-0.226651939756837,0.0452706867820762,-0.0482704585687001,0.0534976404017695,-0.145342664980725,0.010947175672613,-0.0435280116618101,-0.0810073802131392
"0000172.jpg",-0.855538071301742,0.153080619108731,0.139905513624769,0.0978404473877524,-0.169737325286235,-0.146107626376065,0.116169930652858,0.0186031573787855,-0.0894126669188651,-0.159313520842286
"0000174.jpg",-0.640016951364056,-0.0397349559300634,0.131285440790886,0.103103368779913,0.0141028068101241,-0.0865358148777445,0.0553401258234958,0.0508345500583249,-0.261105222067265,-0.0578777686452191
"0000176.jpg",-0.846288563430384,-0.0430373403492537,0.0480146475318053,0.035638346075916,-0.000350781414591357,-0.0468002215756689,-0.00462000517866374,0.0841300476001497,-0.151445372327937,-0.134881760247813
"0000177.jpg",-0.770514405824209,0.168545071325649,0.0904589957337984,0.0779648695060137,-0.102619641861769,-0.0140463128014848,0.0340749990847187,0.0568922180074559,-0.0573393162223999,0.0419957432443546
"0000178.jpg",-0.781057115815227,0.239491459855809,0.0246340699516519,0.0503613340812484,-0.198331379151235,0.0215244369397482,0.0313422225385128,0.169747738098915,-0.134870602882979,0.184572426503804
"0000180.jpg",-0.843634943598099,0.00537345778297607,-0.00906513027900844,0.116827832982666,-0.0129024122441033,0.0308604139005246,0.0824568541060691,-0.0436203363916957,-0.0606151408888759,0.0418882395211099
"0000181.jpg",-0.783159857607227,-0.439745809749762,0.0208090492924461,0.0322726354819308,0.0466947110844615,0.056949862935539,-0.0195145157491309,0.0547653540121724,-0.0715061149127278,0.0555548256255367
"0000182.jpg",-0.802494894621431,0.0812437014903656,-0.0505081108073187,-0.00301409279621195,-0.0686804131672929,-0.0707438213679212,-0.0153964468384653,0.112694648707747,-0.228863816083768,-0.051868802099857
"0000183.jpg",-0.827597458246487,0.129514664864482,0.180313956844057,0.26022296174902,0.00686059618631683,-0.0570331252626938,-0.0804303527729794,-0.00260117607407435,-0.128798561844253,-0.0115937186797308
"0000186.jpg",-0.819567500632857,0.153009184116185,0.0673792032921923,-0.0973521882058272,-0.0129890776204418,-0.0447139830243232,-0.0217533149210562,0.0676428673048804,-0.17273796176071,-0.0146806744276877
"0000188.jpg",-0.754365993985097,-0.278295188046349,-0.312302495729355,0.0130492230066766,0.106541821522652,-0.0205143909303129,0.0132937096636734,-0.0650582191790763,0.0358444469589256,0.0226057228080905
"0000189.jpg",-0.900208202696135,-0.148825466585728,0.0171827621171001,0.0901894712489978,0.0646715017016643,0.0510249509766385,0.0528191449741376,-0.130699553561922,0.132025652880144,-0.0231755398249109
"0000190.jpg",-0.786860066372796,-0.39851527258437,0.0741274577630957,-0.0102627229216533,0.0159584385640065,0.00125536228348636,-0.0323845765945086,0.10770377267908,-0.0878781155341351,0.00465652485766078
"0000191.jpg",-0.612790396668234,-0.395532691760076,0.0116738137450041,0.0995497433330063,-0.0855910744862842,-0.238937656679555,0.0293158571773266,0.218794499221534,-0.0334079252614975,-0.0464989132847098
"0000194.jpg",-0.680206555721257,-0.280256762726043,0.0647789416918329,-0.15851466869451,0.0505661484340254,0.0706639385135304,0.0867069458632788,0.0374886292087931,0.143664120695362,-0.0631207291976046
"0000195.jpg",-0.6897452631656,-0.151856232657446,0.0999255934513198,0.095176041050612,-0.0773316565423713,0.00173341617267678,-0.0386969322974186,-0.117836957053719,-0.0370311863847839,0.0499458581092078
"0000196.jpg",-0.828038820462175,-0.364114426312308,-0.0627916598817336,0.0332530850820911,0.0138613993381321,0.000133092502339963,-0.0965931736634198,0.0255585356678658,0.0590320675737387,0.0198462340584465
"0000197.jpg",-0.779512435164817,-0.386716802683533,0.0134174997221868,-0.0385490109499091,0.136303219152457,-0.0571399427311148,0.101505296054797,0.0583201465434983,-0.0106910510709487,-0.0163089737194242
"0000198.jpg",-0.857153784300384,0.17238716456086,-0.00600800070245058,0.0284115194407209,-0.0813645632847782,0.0144505711359839,0.0425190126185549,0.0737315416677711,-0.0387375742931521,0.115635269149393
"0000201.jpg",-0.780797069418907,-0.366411280682943,-0.0738105974784108,-0.0433975312336677,-0.0419617159082871,-0.144487638537383,-0.105182667642229,-0.0084605514641046,0.0409896108272435,0.0217187816155067
"0000202.jpg",-0.769770703619753,0.132735885821595,0.0539293866606334,0.134466335105703,-0.153220945264221,-0.0701905673005152,0.00964247538998243,0.129760089069159,-0.154741996669153,0.140567188807572
"0000204.jpg",-0.868828244496069,-0.0457761381609812,0.0877507121497336,0.209843644337902,-0.162975556888313,-0.0806000276250579,-0.0933055138285649,0.0124700604600401,-0.0441210854822086,-0.105702296841876
"0000207.jpg",-0.768780343835157,0.138851611874076,-0.289904204963568,-0.0236811373786775,-0.0241073432028177,0.17141956283072,-0.0996114844361841,-0.121978966612422,0.0683957743395313,0.0635351859449236
"0000208.jpg",-0.856394017039885,0.212617714717579,-0.0794039890540302,-0.0301806238287061,-0.0251752936162774,-0.0172395573562459,0.000925327070991224,0.12150084055243,-0.248674145361947,0.027516514984881
"0000210.jpg",-0.747379226980671,-0.355391522939023,-0.107341411089541,0.00976432499045927,0.0993659553712438,-0.030025019079159,0.0760697251604162,-0.0504800002555972,-0.0476012827082761,0.0477048834828351
"0000213.jpg",-0.750083798356493,0.137794646199165,0.127136953717861,-0.0147803343235987,0.180538998576536,-0.0667936437139107,-0.185809774787383,0.0770695723662627,-0.041514635037232,0.0616211915543639
"0000214.jpg",-0.653730176855059,-0.177025635206007,0.269169957631883,-0.0782194985235594,-0.0338206264359962,0.181584832805214,0.00671794589372426,-0.000839790777809567,0.0339064089857966,0.00881968495827256
"0000215.jpg",-0.830274630207195,0.125039173874344,0.288866783430303,0.142836944928318,0.16611935728096,0.0929369570055403,-0.1732451601869,0.0279703495833762,-0.047918424635203,-0.0467687268634694
"0000216.jpg",-0.660706014927333,-0.268158332649494,-0.0945271065467466,0.0175815723790564,0.0984777208724339,0.110874606709048,0.0887170422418925,-0.0851430167160392,0.09707519166673,0.00631341537290724
"0000217.jpg",-0.772537674106542,0.23938732229127,-0.0714228704815982,-0.0101222515448865,0.0589443753491228,0.0339678958648386,0.016312029634666,0.118334953653445,0.0611597304987884,-0.102069483496193
"0000218.jpg",-0.854526574944683,0.330841196733661,-0.102230129103834,-0.20877764464285,-0.00992215740244591,0.0200173793192496,0.0671740788731659,0.0650178575108401,-0.035326295098669,0.0904192055389053
"0000219.jpg",-0.688674571752833,0.127011945786549,0.180114463533352,0.051489800316348,-0.111093451763228,-0.10308040572182,0.134315719525753,0.0393560023722667,-0.18464719135464,-0.158477780663258
"0000220.jpg",-0.822005824366831,-0.347100350309291,0.0928601456177208,-0.0886104696451777,0.0492960385191621,0.10387059054005,-0.00357903684897904,-0.0564607767420894,0.0375512853215878,0.00474404873895502
"0000222.jpg",-0.664007222744233,-0.32811882411638,-0.325788290068442,0.085936940314966,0.0192370648506947,0.0283415907493923,-0.17237845370886,-0.214452998726125,-0.00413184668960261,0.120905859210354
"0000224.jpg",-0.843045807498848,0.0655843494629363,0.0484381397784379,0.185581537933771,0.0684936941009306,-0.0228001825944234,-0.0561446679884563,-0.0180278673233179,-0.126197336238179,-0.137992968338934
"0000225.jpg",-0.743859229534297,-0.366972413589037,0.203214785232512,-0.0618154401983705,0.131421253484722,0.036334357994095,0.0137797083753601,0.130602269355199,-0.178653636956861,-0.0249993445705197
"0000226.jpg",-0.55363938383952,-0.300208365822843,0.0404401757533575,0.0502784584695929,0.0254564071639145,-0.201770203540261,0.174176462728871,0.0614988666234851,0.0732828504793171,0.00100734416491297
"0000227.jpg",-0.67183280760876,-0.387177248485369,-0.231051779014662,0.0529144643754687,0.10899698267583,-0.0581027594914784,0.00499630364286358,-0.0817385884067958,-0.0394652604038969,0.0421804028422166
"0000228.jpg",-0.850980881465378,0.0893550529482027,-0.130215740340783,-0.0560279540938726,-0.00675163885252562,0.0276828211648677,-0.0234569658173659,-0.0679281933768491,-0.139731048571815,-0.0420094148258728
"0000229.jpg",-0.836967813603437,0.208395726557395,0.0815562603836146,0.0854354931555799,-0.114768093415706,-0.0319975255695358,0.0134580651246991,0.131373797215854,-0.110631155833392,0.14029983262332
