"image","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12"
"burger",-0.586112948153679,0.370120864440029,0.254123452295696,0.0313117584974507,0.116346666124222,0.0658629512975309,0.127698951532723,0.135828132278342,-0.121796816603743,-0.137932601408251,0.170283752977709,0.0493413947626018
"burrito",-0.527985715538359,0.334867968560561,0.274591055060966,0.0126830811322854,0.204735003705325,0.0631177304117087,0.176652801647577,-0.129353439405645,-0.0780564586551168,-0.155694674422464,0.102234966383921,-0.0635677918951558
"butter",-0.61254625635498,-0.1608577601712,0.012083502884471,-0.194910110285643,0.0226293641593905,-0.0567805979389533,-0.142330650493574,0.0790368538145436,-0.241148481308907,-0.098962230900629,-0.0599514062102733,0.0801946689162269
"cabbage",-0.632886162068249,0.127987675124334,-0.346203333710299,-0.0181053652691921,0.072769890687971,-0.00880166012156525,-0.104640997575773,-0.0152431411865031,-0.0338089902639792,0.173148530320089,0.252250721782863,-0.0418283631930383
"cake",-0.560371310614544,-0.237957338218901,0.366348488041519,-0.0740927772354313,-0.170128388220763,0.161555912459735,-0.0906998690103845,0.0299028907313249,-0.0659620239352305,0.151530414154864,0.0361819424882837,-0.083401437851729
"cakepops",-0.445241938375547,-0.148100796638032,0.364420416320365,-0.0326643142111024,-0.0533695756899772,0.111728105594021,0.0996485055387521,-0.19337305891095,-0.0322657449596517,0.288409961349745,-0.188266580622772,-0.0548181204437259
"cakes",-0.585672646108935,-0.149378442836844,0.318928760900612,-0.150023327307776,-0.0985385442058357,0.128448671116944,-0.162197258059078,-0.012853296245062,0.0829970333575064,0.197691547989987,-0.0280295970758136,0.0650228737541155
"camembert",-0.559976406258392,-0.00482146179330922,-0.0219031547576822,-0.00613670043046442,-0.243700853683118,-0.136104588711503,0.0447681428657136,0.137507029170987,0.020241472447547,-0.010499914541108,0.0592851884264015,0.278362686421905
"canadian",-0.283667017604274,0.019743800852273,0.0252709075535465,0.448953297332902,0.10540614419513,-0.363451957487523,-0.0474488650496994,0.140743005107461,-0.0727894227727804,0.123180518048036,-0.110175305085328,-0.112646497174234
"canapes",-0.503792777323505,0.0223801070507277,0.0963549163470955,-0.0545298469051327,-0.228427516366921,0.113290371863791,0.0684861506284007,0.126396547437631,0.306043537382202,-0.101755686225806,-0.0588004462235424,0.188927397300771
"candies",-0.469173013762012,-0.319665376758098,0.234415635886063,-0.0129495134281343,0.222064412727954,0.139796763573078,0.0387204399735881,-0.0496529706840797,0.12983179419252,0.179394502533896,-0.280800910216071,0.123058725250002
"candy",-0.477192174126394,-0.292541659898512,0.241054974497979,0.0252475125053027,0.296705161218032,0.171430023687595,0.0688421114437226,0.0491526245553313,0.0196788616815091,0.115514101594634,-0.176862928274003,-0.0229857037768158
"candybars",-0.450055358265579,-0.128130570808063,0.318826646844681,0.0245891551638427,0.240766487250375,-0.0299901805049667,0.167666074096641,-0.0632107341572629,0.114255055526121,0.175092172280169,-0.108497824397717,0.0657332117945471
"cantelope",-0.581797842464708,-0.20534997517782,-0.15314409288804,0.0927755811855348,0.0915740168272244,-0.0230833733848608,0.28553994819417,-0.0800731657113303,0.145324763449758,0.0730863372223908,0.203003643432712,-0.014407464539655
"capers",-0.487549043033835,0.0613462551616404,-0.2769544428606,-0.0644688468529116,-0.148318861337583,-0.0698440939778839,0.14951206842756,0.0565209652102929,0.00479817202650047,0.0036276510376742,-0.128702143207008,0.135281375614494
"caprese",-0.573062175109545,0.154824854163096,0.0148143690310729,0.0533635985088069,-0.325182278245165,-0.0414671031950965,0.344313666874644,-0.0188968699256372,0.0606161501843275,-0.110817022205388,0.0331067799479634,-0.0831995007472054
"caramel",-0.610838166292076,-0.34385275676883,0.142893544523091,0.00942551520819084,-0.0021310257411246,0.102615133362961,-0.0291102997039142,0.0518679811310415,-0.160456180602157,0.0183405269336692,-0.229965575030364,-0.0835324122735248
"caramels",-0.514722567356903,-0.27703317069577,0.162067502128485,-0.159102661805413,-0.000562414668228218,0.037320141920281,-0.0158664909416861,0.012582009160848,-0.00789651762078497,0.139270806698657,-0.365275572038948,-0.015391565848958
"carbohydrates",-0.370494558384,-0.101500657061643,-0.00126893443780079,-0.125230657865121,0.227041293239093,-0.115933359449011,-0.178306172624375,-0.0348566114256594,0.260541044293937,-0.148724224237255,-0.111653720956533,-0.0766706195189125
"carrot",-0.575696337558573,-0.135842537561655,-0.171586129810487,-0.0210234203711802,0.0700750824706648,0.0438710928530679,-0.0464345527268596,-0.052846520597571,-0.0911900629868689,0.0907277184293461,0.179152706497907,-0.0103385511544676
"carrots",-0.536563715388046,-0.0396340243117214,-0.317382721759529,-0.153941549139253,0.166934947878874,-0.050886897997595,0.030056016768233,-0.129941374820058,0.10213379618129,0.235694721505023,0.0737222205029538,-0.00909848040977358
"cashews",-0.624179125648291,-0.140027316668376,-0.1896086868818,-0.155883859022061,0.136475981221758,0.00404520201726428,-0.0039903542325507,-0.266048501224711,0.0603985269493605,-0.0952350636578894,-0.307114935547562,-0.0356247421817936
"casserole",-0.574194248348937,0.198959023946261,0.0917435618323614,-0.194772752493083,-0.0819558139563117,-0.129011724083629,-0.0586004595950788,0.0112866451630728,-0.0429264184552995,0.0351381391474625,0.114198516272241,-0.380908347659046
"cauliflower",-0.658533821682978,0.114961285275768,-0.266563406185911,-0.187919143620035,-0.03770538286432,-0.0400665828975927,-0.0715449889676291,-0.142098323131555,-0.0278932523833677,0.0170618548823732,0.0595523336423138,-0.220104790237695
"cava",-0.398594120422183,-0.0395623261704875,0.0194511915910077,0.208578922473508,-0.189010801838766,0.0501222317051388,0.0876870356884218,0.138176488126236,0.195916232581127,-0.146194084500504,-0.106458344159251,0.116374381780833
"celery",-0.603328472805336,-0.0372415162863584,-0.381752194030287,-0.0418584191143887,0.100725915088472,-0.0247108357563028,0.0945685270432079,-0.0293607870736878,-0.0688514148040329,2.86372115482214e-05,-0.0111864902146115,-0.00961263665828966
"cereal",-0.504230783434054,-0.230178359167966,0.155585820953789,-0.136828198991147,0.373461726232817,-0.195073656904165,-0.142148365861042,-0.116089385308568,0.155252588964701,-0.260505664549957,0.0524225123911553,0.0352269859478494
"cereals",-0.427197411732684,-0.198933364157688,0.00146253300399311,-0.151726948968672,0.323078158820563,-0.290184392569374,-0.234884250776161,-0.0698559791712316,0.31117230068429,-0.201640976285055,0.00439470021951819,0.148037624281645
"champagne",-0.454875324318494,-0.203776497444114,0.135399980553919,0.0970864033992151,-0.109502539484689,0.0871845589060739,0.0631123124014171,0.29495151536281,0.113629887294578,-0.14418015705214,-0.0773484589372092,0.0889502942550394
"charbroiled",-0.46077073870725,0.276640257800546,-0.0225997342445343,0.0225013362682946,0.0919566779770513,0.0673350365911459,0.101953482812547,0.184313353570746,-0.0984854705421492,0.0657888167084674,-0.0916043344716988,0.0985758868877515
"chard",-0.490304434698638,0.0485748959471947,-0.300957819703598,-0.03058714998971,-0.165599629698194,-0.170576890999055,0.0281028237068072,-0.114508685660377,0.0342499377539781,0.0947610562894346,0.0913912733343409,-0.142722458112974
"cheddar",-0.598522320286095,0.0279271572762114,-0.0947809795337391,-0.125641845398892,0.0581913250363563,-0.174556565101945,0.2141521209805,0.0981333838872113,-0.23905789046318,-0.0623560721439389,0.00455836550014686,0.085396244193706
